STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/11/2023,2.24,",,W",,,0,",,W,2400",,,79,",,W",40,",,W",250,",,W",250,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/12/2023,2.46,",,W",,,0,",,W,2400",,,83,",,W",40,",,W",240,",,W",250,",,W",12.1,",,W",14.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/13/2023,3.58,",,W",,,0,",,W,2400",,,71,",,W",44,",,W",130,",,W",120,",,W",14.1,",,W",18.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/14/2023,2.01,",,W",,,0,",,W,2400",,,73,",,W",43,",,W",180,",,W",230,",,W",8.1,",,W",10.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/15/2023,10.51,",,W",,,0.06,",,W,2400",,,69,",,W",45,",,W",140,",,W",140,",,W",23.9,",,W",32,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/16/2023,6.26,",,W",,,0.02,",,W,2400",,,71,",,W",56,",,W",130,",,W",130,",,W",15,",,W",19.9,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/17/2023,6.49,",,W",,,0.01,",,W,2400",,,70,",,W",52,",,W",110,",,W",120,",,W",15,",,W",19,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/18/2023,7.38,",,W",,,0.16,",,W,2400",,,68,",,W",55,",,W",110,",,W",90,",,W",15,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/19/2023,8.28,",,W",,,0,",,W,2400",,,79,",,W",51,",,W",350,",,W",340,",,W",21.9,",,W",25.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/20/2023,3.36,",,W",,,0,",,W,2400",,,71,",,W",42,",,W",150,",,W",140,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/21/2023,3.58,",,W",,,0,",,W,2400",,,77,",,W",39,",,W",260,",,W",260,",,W",13,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/22/2023,2.91,",,W",,,0,",,W,2400",,,77,",,W",44,",,W",270,",,W",270,",,W",14.1,",,W",17,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/23/2023,4.7,",,W",,,0,",,W,2400",,,72,",,W",48,",,W",30,",,W",30,",,W",15,",,W",19,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/24/2023,3.8,",,W",,,0,",,W,2400",,,69,",,W",47,",,W",240,",,W",240,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/25/2023,2.01,",,W",,,0,",,W,2400",,,69,",,W",44,",,W",160,",,W",130,",,W",8.9,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/26/2023,1.79,",,W",,,0,",,W,2400",,,70,",,W",42,",,W",130,",,W",140,",,W",12.1,",,W",17,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/27/2023,2.24,",,W",,,0,",,W,2400",,,72,",,W",40,",,W",130,",,W",130,",,W",17,",,W",21.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/28/2023,2.91,",,W",,,0,",,W,2400",,,70,",,W",41,",,W",250,",,W",270,",,W",12.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/29/2023,4.47,",,W",,,0,",,W,2400",,,67,",,W",44,",,W",260,",,W",260,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/30/2023,4.7,",,W",,,0,"T,,W,2400",,,72,",,W",45,",,W",260,",,W",260,",,W",21.9,",,W",30,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/1/2023,8.95,",,W",,,0,",,W,2400",,,74,",,W",48,",,W",360,",,W",10,",,W",19.9,",,W",25.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/2/2023,2.68,",,W",,,0,",,W,2400",,,67,",,W",40,",,W",150,",,W",150,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/3/2023,2.01,",,W",,,0,",,W,2400",,,66,",,W",41,",,W",140,",,W",130,",,W",8.9,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/4/2023,2.46,",,W",,,0,",,W,2400",,,72,",,W",44,",,W",250,",,W",240,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/5/2023,3.13,",,W",,,0,",,W,2400",,,79,",,W",43,",,W",250,",,W",240,",,W",10.1,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/6/2023,3.8,",,W",,,0,",,W,2400",,,72,",,W",44,",,W",260,",,W",240,",,W",17,",,W",25.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/7/2023,7.38,",,W",,,0,",,W,2400",,,76,",,W",49,",,W",310,",,W",320,",,W",25.9,",,W",38,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/8/2023,3.8,",,W",,,0,",,W,2400",,,68,",,W",44,",,W",20,",,W",10,",,W",14.1,",,W",19.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/9/2023,2.24,",,W",,,0,",,W,2400",,,70,",,W",40,",,W",260,",,W",250,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/10/2023,1.79,",,W",,,0,",,W,2400",,,72,",,W",39,",,W",240,",,W",230,",,W",8.1,",,W",11,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/11/2023,2.01,",,W",,,0,",,W,2400",,,69,",,W",40,",,W",130,",,W",160,",,W",6.9,",,W",11,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/12/2023,1.79,",,W",,,0,",,W,2400",,,66,",,W",40,",,W",160,",,W",200,",,W",8.9,",,W",13,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/13/2023,2.91,",,W",,,0,",,W,2400",,,68,",,W",41,",,W",260,",,W",250,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/14/2023,2.01,",,W",,,0,",,W,2400",,,72,",,W",39,",,W",130,",,W",140,",,W",8.9,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/15/2023,1.12,",,W",,,0,",,W,2400",,,77,",,W",39,",,W",110,",,W",200,",,W",6.9,",,W",10.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/16/2023,3.58,",,W",,,0,",,W,2400",,,77,",,W",40,",,W",250,",,W",260,",,W",15,",,W",19.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/17/2023,2.01,",,W",,,0,",,W,2400",,,78,",,W",47,",,W",250,",,W",250,",,W",12.1,",,W",14.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/18/2023,3.8,",,W",,,0.15,",,W,2400",,,71,",,W",56,",,W",270,",,W",210,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/19/2023,7.61,",,W",,,0.35,",,W,2400",,,63,",,W",60,",,W",120,",,W",110,",,W",14.1,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/20/2023,12.3,",,W",,,1.14,",,W,2400",,,63,",,W",58,",,W",110,",,W",120,",,W",21.9,",,W",31.1,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/21/2023,9.17,",,W",,,2.6,",,W,2400",,,63,",,W",58,",,W",80,",,W",60,",,W",19.9,",,W",28,",,W",1,",,W",,,1,",,W",,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/22/2023,4.03,",,W",,,0.23,",,W,2400",,,68,",,W",54,",,W",50,",,W",50,",,W",12.1,",,W",16.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/23/2023,4.92,",,W",,,0,",,W,2400",,,66,",,W",49,",,W",50,",,W",40,",,W",16.1,",,W",19,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/24/2023,2.46,",,W",,,0,"T,,W,2400",,,65,",,W",48,",,W",260,",,W",240,",,W",12.1,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/25/2023,2.01,",,W",,,0,",,W,2400",,,67,",,W",45,",,W",110,",,W",80,",,W",8.1,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/26/2023,1.79,",,W",,,0,",,W,2400",,,66,",,W",47,",,W",260,",,W",250,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/27/2023,3.13,",,W",,,0,",,W,2400",,,64,",,W",49,",,W",260,",,W",260,",,W",12.1,",,W",15,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/28/2023,3.8,",,W",,,0,",,W,2400",,,66,",,W",46,",,W",270,",,W",250,",,W",10.1,",,W",13,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/29/2023,5.59,",,W",,,0,",,W,2400",,,64,",,W",52,",,W",90,",,W",110,",,W",12.1,",,W",16.1,",,W",1,",,W",1,",,W",,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/30/2023,7.16,",,W",1532,",,W",0.58,",,W,2400",,,66,",,W",53,",,W",240,",,W",270,",,W",19.9,",,W",25.9,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,12/31/2023,,,,,0.01,",,D,2400",,,64,",,D",48,",,D",,,,,,,,,,,,,,,,
